,Year_bp,StateDesc_bp,CityName_bp,GeographicLevel_bp,Category_bp,Measure_bp,Data_Value_bp,MeasureId_bp,Census Tract,Year_chol,StateDesc_chol,CityName_chol,GeographicLevel_chol,Category_chol,Measure_chol,Data_Value_chol,MeasureId_chol,Year_dbt,StateDesc_dbt,CityName_dbt,GeographicLevel_dbt,Category_dbt,Measure_dbt,Data_Value_dbt,MeasureId_dbt,Year_obs,StateDesc_obs,CityName_obs,GeographicLevel_obs,Category_obs,Measure_obs,Data_Value_obs,MeasureId_obs,Total 18+ Population,Total Households,"Income < $10,000","Income $10,000-$14,999","Income $15,000-$24,999","Income $25,000-$34,999","Income $35,000-$49,999","Income $50,000-$74,999","Income $75,000-$99,999","Income $100,000-$149,999","Income $150,000-$199,999","Income > $200,000",Median Income (dollars),Mean Income (dollars),Total Population
179,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,BPHIGH,48453002427,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,29.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,11.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.1,OBESITY,6077,2569,4.8,6.0,13.1,17.0,11.3,23.2,17.3,5.9,1.4,0.0,46233,51792,8517
180,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,24.8,BPHIGH,48453002431,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,10.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,32.6,OBESITY,5899,2368,8.5,6.4,2.3,13.5,12.4,22.6,16.6,10.3,4.1,3.3,60337,68590,8803
181,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,19.3,BPHIGH,48453002419,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,22.8,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,29.9,OBESITY,3440,1871,7.5,6.7,12.5,16.0,24.6,16.9,6.5,5.7,3.6,0.0,38225,46317,4773
182,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.0,BPHIGH,48453002500,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.8,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.3,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,21.5,OBESITY,4555,2885,1.6,2.1,7.9,6.9,8.9,18.2,18.8,23.3,5.9,6.4,82022,91381,5518
183,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,BPHIGH,48453002430,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,31.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,12.0,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,33.3,OBESITY,2167,878,2.1,11.3,13.3,10.1,19.5,22.2,10.3,4.8,5.4,1.1,48090,56789,3203
184,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,19.1,BPHIGH,48453002425,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.5,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.5,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.8,OBESITY,2680,1251,2.0,2.6,3.9,6.4,9.2,28.5,19.3,20.1,6.4,1.5,72256,80476,3449
185,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,18.7,BPHIGH,48453002421,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.2,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,6.1,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.3,OBESITY,8307,4167,4.5,0.3,8.9,8.3,14.0,19.3,17.0,22.6,3.3,1.7,64689,73910,10292
186,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.3,BPHIGH,48453002435,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,25.8,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,31.5,OBESITY,6031,2296,0.7,3.3,13.2,6.9,16.6,20.6,18.4,12.9,3.0,4.4,59835,71539,8462
187,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,15.7,BPHIGH,48453002429,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,20.0,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,4.7,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,25.9,OBESITY,1004,599,1.3,5.3,6.8,8.7,21.7,25.2,11.4,17.2,2.3,0.0,55317,60016,1589
188,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,20.3,BPHIGH,48453002426,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,24.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,7.6,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,28.3,OBESITY,7722,2869,3.3,0.7,1.1,5.9,12.3,20.9,27.2,20.6,2.0,5.9,78952,84546,11174
189,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,22.7,BPHIGH,48453002422,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,28.6,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,8.2,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,26.4,OBESITY,4932,2542,6.4,1.8,8.1,14.5,18.3,25.8,16.1,4.4,1.2,3.4,56078,61570,5998
190,2017,Texas,Austin,Census Tract,Health Outcomes,High blood pressure among adults aged >=18 Years,23.7,BPHIGH,48453002433,2017,Texas,Austin,Census Tract,Health Outcomes,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,26.9,HIGHCHOL,2017,Texas,Austin,Census Tract,Health Outcomes,Diagnosed diabetes among adults aged >=18 Years,9.4,DIABETES,2017,Texas,Austin,Census Tract,Unhealthy Behaviors,Obesity among adults aged >=18 Years,31.8,OBESITY,5269,2230,4.3,1.4,14.0,6.6,14.2,23.2,10.4,14.7,7.6,3.6,54542,73888,8706
